Country Name,Year,Indicator,data_col,new_rank_score,higher_is_better,Sub-Pillar
Afghanistan,2020,Evidence of digital strategies in/across Minstries,2.0,4.333333333333334,True,Funding and procurement
Albania,2020,Evidence of digital strategies in/across Minstries,3.0,6.0,True,Funding and procurement
Algeria,2020,Evidence of digital strategies in/across Minstries,2.0,4.333333333333334,True,Funding and procurement
Andorra,2020,Evidence of digital strategies in/across Minstries,3.0,6.0,True,Funding and procurement
Angola,2020,Evidence of digital strategies in/across Minstries,2.0,4.333333333333334,True,Funding and procurement
Antigua and Barbuda,2020,Evidence of digital strategies in/across Minstries,1.0,2.666666666666667,True,Funding and procurement
Argentina,2020,Evidence of digital strategies in/across Minstries,3.0,6.0,True,Funding and procurement
Armenia,2020,Evidence of digital strategies in/across Minstries,1.0,2.666666666666667,True,Funding and procurement
Australia,2020,Evidence of digital strategies in/across Minstries,3.0,6.0,True,Funding and procurement
Austria,2020,Evidence of digital strategies in/across Minstries,3.0,6.0,True,Funding and procurement
Azerbaijan,2020,Evidence of digital strategies in/across Minstries,3.0,6.0,True,Funding and procurement
Bahamas,2020,Evidence of digital strategies in/across Minstries,1.0,2.666666666666667,True,Funding and procurement
Bahrain,2020,Evidence of digital strategies in/across Minstries,2.0,4.333333333333334,True,Funding and procurement
Bangladesh,2020,Evidence of digital strategies in/across Minstries,3.0,6.0,True,Funding and procurement
Barbados,2020,Evidence of digital strategies in/across Minstries,2.0,4.333333333333334,True,Funding and procurement
Belarus,2020,Evidence of digital strategies in/across Minstries,3.0,6.0,True,Funding and procurement
Belgium,2020,Evidence of digital strategies in/across Minstries,3.0,6.0,True,Funding and procurement
Belize,2020,Evidence of digital strategies in/across Minstries,3.0,6.0,True,Funding and procurement
Benin,2020,Evidence of digital strategies in/across Minstries,3.0,6.0,True,Funding and procurement
Bhutan,2020,Evidence of digital strategies in/across Minstries,2.0,4.333333333333334,True,Funding and procurement
Bolivia,2020,Evidence of digital strategies in/across Minstries,3.0,6.0,True,Funding and procurement
Bosnia and Herzegovina,2020,Evidence of digital strategies in/across Minstries,2.0,4.333333333333334,True,Funding and procurement
Botswana,2020,Evidence of digital strategies in/across Minstries,3.0,6.0,True,Funding and procurement
Brazil,2020,Evidence of digital strategies in/across Minstries,3.0,6.0,True,Funding and procurement
Brunei Darussalam,2020,Evidence of digital strategies in/across Minstries,3.0,6.0,True,Funding and procurement
Bulgaria,2020,Evidence of digital strategies in/across Minstries,2.0,4.333333333333334,True,Funding and procurement
Burkina Faso,2020,Evidence of digital strategies in/across Minstries,3.0,6.0,True,Funding and procurement
Burundi,2020,Evidence of digital strategies in/across Minstries,2.0,4.333333333333334,True,Funding and procurement
Cambodia,2020,Evidence of digital strategies in/across Minstries,3.0,6.0,True,Funding and procurement
Cameroon,2020,Evidence of digital strategies in/across Minstries,3.0,6.0,True,Funding and procurement
Canada,2020,Evidence of digital strategies in/across Minstries,3.0,6.0,True,Funding and procurement
Cabo Verde,2020,Evidence of digital strategies in/across Minstries,3.0,6.0,True,Funding and procurement
Central African Republic,2020,Evidence of digital strategies in/across Minstries,0.0,1.0,True,Funding and procurement
Chad,2020,Evidence of digital strategies in/across Minstries,0.0,1.0,True,Funding and procurement
Chile,2020,Evidence of digital strategies in/across Minstries,3.0,6.0,True,Funding and procurement
China,2020,Evidence of digital strategies in/across Minstries,3.0,6.0,True,Funding and procurement
Colombia,2020,Evidence of digital strategies in/across Minstries,3.0,6.0,True,Funding and procurement
Comoros,2020,Evidence of digital strategies in/across Minstries,0.0,1.0,True,Funding and procurement
"Congo, Rep.",2020,Evidence of digital strategies in/across Minstries,3.0,6.0,True,Funding and procurement
"Congo, Dem. Rep.",2020,Evidence of digital strategies in/across Minstries,3.0,6.0,True,Funding and procurement
Costa Rica,2020,Evidence of digital strategies in/across Minstries,3.0,6.0,True,Funding and procurement
Côte d'Ivoire,2020,Evidence of digital strategies in/across Minstries,1.0,2.666666666666667,True,Funding and procurement
Croatia,2020,Evidence of digital strategies in/across Minstries,3.0,6.0,True,Funding and procurement
Cuba,2020,Evidence of digital strategies in/across Minstries,3.0,6.0,True,Funding and procurement
Cyprus,2020,Evidence of digital strategies in/across Minstries,2.0,4.333333333333334,True,Funding and procurement
Czech Republic,2020,Evidence of digital strategies in/across Minstries,3.0,6.0,True,Funding and procurement
Denmark,2020,Evidence of digital strategies in/across Minstries,3.0,6.0,True,Funding and procurement
Djibouti,2020,Evidence of digital strategies in/across Minstries,1.0,2.666666666666667,True,Funding and procurement
Dominica,2020,Evidence of digital strategies in/across Minstries,1.0,2.666666666666667,True,Funding and procurement
Dominican Republic,2020,Evidence of digital strategies in/across Minstries,3.0,6.0,True,Funding and procurement
Ecuador,2020,Evidence of digital strategies in/across Minstries,3.0,6.0,True,Funding and procurement
Egypt,2020,Evidence of digital strategies in/across Minstries,2.0,4.333333333333334,True,Funding and procurement
El Salvador,2020,Evidence of digital strategies in/across Minstries,3.0,6.0,True,Funding and procurement
Equatorial Guinea,2020,Evidence of digital strategies in/across Minstries,0.0,1.0,True,Funding and procurement
Eritrea,2020,Evidence of digital strategies in/across Minstries,0.0,1.0,True,Funding and procurement
Estonia,2020,Evidence of digital strategies in/across Minstries,3.0,6.0,True,Funding and procurement
Ethiopia,2020,Evidence of digital strategies in/across Minstries,2.0,4.333333333333334,True,Funding and procurement
Fiji,2020,Evidence of digital strategies in/across Minstries,3.0,6.0,True,Funding and procurement
Finland,2020,Evidence of digital strategies in/across Minstries,3.0,6.0,True,Funding and procurement
France,2020,Evidence of digital strategies in/across Minstries,3.0,6.0,True,Funding and procurement
Gabon,2020,Evidence of digital strategies in/across Minstries,1.0,2.666666666666667,True,Funding and procurement
Gambia,2020,Evidence of digital strategies in/across Minstries,3.0,6.0,True,Funding and procurement
Georgia,2020,Evidence of digital strategies in/across Minstries,3.0,6.0,True,Funding and procurement
Germany,2020,Evidence of digital strategies in/across Minstries,3.0,6.0,True,Funding and procurement
Ghana,2020,Evidence of digital strategies in/across Minstries,2.0,4.333333333333334,True,Funding and procurement
Greece,2020,Evidence of digital strategies in/across Minstries,2.0,4.333333333333334,True,Funding and procurement
Grenada,2020,Evidence of digital strategies in/across Minstries,2.0,4.333333333333334,True,Funding and procurement
Guatemala,2020,Evidence of digital strategies in/across Minstries,2.0,4.333333333333334,True,Funding and procurement
Guinea,2020,Evidence of digital strategies in/across Minstries,3.0,6.0,True,Funding and procurement
Guinea-Bissau,2020,Evidence of digital strategies in/across Minstries,3.0,6.0,True,Funding and procurement
Guyana,2020,Evidence of digital strategies in/across Minstries,3.0,6.0,True,Funding and procurement
Haiti,2020,Evidence of digital strategies in/across Minstries,3.0,6.0,True,Funding and procurement
Honduras,2020,Evidence of digital strategies in/across Minstries,2.0,4.333333333333334,True,Funding and procurement
"Hong Kong SAR, China",2020,Evidence of digital strategies in/across Minstries,2.0,4.333333333333334,True,Funding and procurement
Hungary,2020,Evidence of digital strategies in/across Minstries,3.0,6.0,True,Funding and procurement
Iceland,2020,Evidence of digital strategies in/across Minstries,3.0,6.0,True,Funding and procurement
India,2020,Evidence of digital strategies in/across Minstries,3.0,6.0,True,Funding and procurement
Indonesia,2020,Evidence of digital strategies in/across Minstries,3.0,6.0,True,Funding and procurement
Iran,2020,Evidence of digital strategies in/across Minstries,3.0,6.0,True,Funding and procurement
Iraq,2020,Evidence of digital strategies in/across Minstries,3.0,6.0,True,Funding and procurement
Ireland,2020,Evidence of digital strategies in/across Minstries,3.0,6.0,True,Funding and procurement
Israel,2020,Evidence of digital strategies in/across Minstries,3.0,6.0,True,Funding and procurement
Italy,2020,Evidence of digital strategies in/across Minstries,3.0,6.0,True,Funding and procurement
Jamaica,2020,Evidence of digital strategies in/across Minstries,2.0,4.333333333333334,True,Funding and procurement
Japan,2020,Evidence of digital strategies in/across Minstries,3.0,6.0,True,Funding and procurement
Jordan,2020,Evidence of digital strategies in/across Minstries,3.0,6.0,True,Funding and procurement
Kazakhstan,2020,Evidence of digital strategies in/across Minstries,3.0,6.0,True,Funding and procurement
Kenya,2020,Evidence of digital strategies in/across Minstries,3.0,6.0,True,Funding and procurement
Kiribati,2020,Evidence of digital strategies in/across Minstries,3.0,6.0,True,Funding and procurement
"Korea, DPR",2020,Evidence of digital strategies in/across Minstries,0.0,1.0,True,Funding and procurement
"Korea, Rep.",2020,Evidence of digital strategies in/across Minstries,3.0,6.0,True,Funding and procurement
Kosovo,2020,Evidence of digital strategies in/across Minstries,3.0,6.0,True,Funding and procurement
Kuwait,2020,Evidence of digital strategies in/across Minstries,2.0,4.333333333333334,True,Funding and procurement
Kyrgyz Republic,2020,Evidence of digital strategies in/across Minstries,2.0,4.333333333333334,True,Funding and procurement
Lao PDR,2020,Evidence of digital strategies in/across Minstries,3.0,6.0,True,Funding and procurement
