Country Name,Year,Indicator,data_col,new_rank_score,higher_is_better,Sub-Pillar
Afghanistan,2017,% of population using digital financial services,1.0,1.05,True,Usage and Ownership
Albania,2017,% of population using digital financial services,7.0,1.35,True,Usage and Ownership
Arab world,2017,% of population using digital financial services,9.0,1.45,True,Usage and Ownership
United Arab Emirates,2017,% of population using digital financial services,60.0,4.0,True,Usage and Ownership
Argentina,2017,% of population using digital financial services,19.0,1.95,True,Usage and Ownership
Armenia,2017,% of population using digital financial services,15.0,1.75,True,Usage and Ownership
Australia,2017,% of population using digital financial services,76.0,4.8,True,Usage and Ownership
Austria,2017,% of population using digital financial services,63.0,4.15,True,Usage and Ownership
Azerbaijan,2017,% of population using digital financial services,9.0,1.45,True,Usage and Ownership
Belgium,2017,% of population using digital financial services,71.0,4.55,True,Usage and Ownership
Benin,2017,% of population using digital financial services,5.0,1.25,True,Usage and Ownership
Burkina Faso,2017,% of population using digital financial services,5.0,1.25,True,Usage and Ownership
Bangladesh,2017,% of population using digital financial services,4.0,1.2,True,Usage and Ownership
Bulgaria,2017,% of population using digital financial services,26.0,2.3,True,Usage and Ownership
Bahrain,2017,% of population using digital financial services,44.0,3.2,True,Usage and Ownership
Bosnia and Herzegovina,2017,% of population using digital financial services,15.0,1.75,True,Usage and Ownership
Belarus,2017,% of population using digital financial services,46.0,3.3,True,Usage and Ownership
Bolivia,2017,% of population using digital financial services,9.0,1.45,True,Usage and Ownership
Brazil,2017,% of population using digital financial services,18.0,1.9,True,Usage and Ownership
Botswana,2017,% of population using digital financial services,10.0,1.5,True,Usage and Ownership
Central African Republic,2017,% of population using digital financial services,5.0,1.25,True,Usage and Ownership
Canada,2017,% of population using digital financial services,80.0,5.0,True,Usage and Ownership
Switzerland,2017,% of population using digital financial services,72.0,4.6,True,Usage and Ownership
Chile,2017,% of population using digital financial services,29.0,2.45,True,Usage and Ownership
China,2017,% of population using digital financial services,49.0,3.45,True,Usage and Ownership
Cote d'Ivoire,2017,% of population using digital financial services,7.0,1.35,True,Usage and Ownership
Cameroon,2017,% of population using digital financial services,6.0,1.3,True,Usage and Ownership
"Congo, Dem. Rep.",2017,% of population using digital financial services,3.0,1.15,True,Usage and Ownership
"Congo, Rep.",2017,% of population using digital financial services,4.0,1.2,True,Usage and Ownership
Colombia,2017,% of population using digital financial services,12.0,1.6,True,Usage and Ownership
Costa Rica,2017,% of population using digital financial services,27.0,2.35,True,Usage and Ownership
Cyprus,2017,% of population using digital financial services,39.0,2.95,True,Usage and Ownership
Czech Republic,2017,% of population using digital financial services,66.0,4.3,True,Usage and Ownership
Germany,2017,% of population using digital financial services,81.0,5.05,True,Usage and Ownership
Denmark,2017,% of population using digital financial services,88.0,5.4,True,Usage and Ownership
Dominican Republic,2017,% of population using digital financial services,13.0,1.65,True,Usage and Ownership
Algeria,2017,% of population using digital financial services,5.0,1.25,True,Usage and Ownership
East Asia & Pacific (excluding high income),2017,% of population using digital financial services,39.0,2.95,True,Usage and Ownership
East Asia & Pacific,2017,% of population using digital financial services,41.0,3.05,True,Usage and Ownership
Europe & Central Asia (excluding high income),2017,% of population using digital financial services,31.0,2.55,True,Usage and Ownership
Europe & Central Asia,2017,% of population using digital financial services,53.0,3.65,True,Usage and Ownership
Ecuador,2017,% of population using digital financial services,10.0,1.5,True,Usage and Ownership
"Egypt, Arab Rep.",2017,% of population using digital financial services,3.0,1.15,True,Usage and Ownership
Euro area,2017,% of population using digital financial services,69.0,4.45,True,Usage and Ownership
Spain,2017,% of population using digital financial services,65.0,4.25,True,Usage and Ownership
Estonia,2017,% of population using digital financial services,75.0,4.75,True,Usage and Ownership
Ethiopia,2017,% of population using digital financial services,1.0,1.05,True,Usage and Ownership
Finland,2017,% of population using digital financial services,88.0,5.4,True,Usage and Ownership
France,2017,% of population using digital financial services,67.0,4.35,True,Usage and Ownership
Gabon,2017,% of population using digital financial services,17.0,1.85,True,Usage and Ownership
United Kingdom,2017,% of population using digital financial services,81.0,5.05,True,Usage and Ownership
Georgia,2017,% of population using digital financial services,14.0,1.7,True,Usage and Ownership
Ghana,2017,% of population using digital financial services,8.0,1.4,True,Usage and Ownership
Guinea,2017,% of population using digital financial services,4.0,1.2,True,Usage and Ownership
Greece,2017,% of population using digital financial services,26.0,2.3,True,Usage and Ownership
Guatemala,2017,% of population using digital financial services,8.0,1.4,True,Usage and Ownership
High income,2017,% of population using digital financial services,68.0,4.4,True,Usage and Ownership
"Hong Kong SAR, China",2017,% of population using digital financial services,53.0,3.65,True,Usage and Ownership
Honduras,2017,% of population using digital financial services,6.0,1.3,True,Usage and Ownership
Croatia,2017,% of population using digital financial services,54.0,3.7,True,Usage and Ownership
Haiti,2017,% of population using digital financial services,9.0,1.45,True,Usage and Ownership
Hungary,2017,% of population using digital financial services,38.0,2.9,True,Usage and Ownership
Indonesia,2017,% of population using digital financial services,11.0,1.55,True,Usage and Ownership
India,2017,% of population using digital financial services,4.0,1.2,True,Usage and Ownership
Ireland,2017,% of population using digital financial services,69.0,4.45,True,Usage and Ownership
"Iran, Islamic Rep.",2017,% of population using digital financial services,46.0,3.3,True,Usage and Ownership
Iraq,2017,% of population using digital financial services,14.0,1.7,True,Usage and Ownership
Israel,2017,% of population using digital financial services,50.0,3.5,True,Usage and Ownership
Italy,2017,% of population using digital financial services,65.0,4.25,True,Usage and Ownership
Jordan,2017,% of population using digital financial services,8.0,1.4,True,Usage and Ownership
Japan,2017,% of population using digital financial services,48.0,3.4,True,Usage and Ownership
