Country Name,Year,Indicator,data_col,new_rank_score,higher_is_better,Sub-Pillar
Angola,2018,Availability of scientists and engineers,,,True,Innovation Ecosystem
Albania,2018,Availability of scientists and engineers,3.28088069,1.1151959944444445,True,Innovation Ecosystem
United Arab Emirates,2018,Availability of scientists and engineers,5.443920135,1.2244404108585858,True,Innovation Ecosystem
Argentina,2018,Availability of scientists and engineers,3.942811251,1.1486268308585859,True,Innovation Ecosystem
Armenia,2018,Availability of scientists and engineers,4.299044609,1.1666184145959595,True,Innovation Ecosystem
Australia,2018,Availability of scientists and engineers,4.891895771,1.1965603924747474,True,Innovation Ecosystem
Austria,2018,Availability of scientists and engineers,4.52573967,1.17806766010101,True,Innovation Ecosystem
Azerbaijan,2018,Availability of scientists and engineers,4.747769356,1.1892812806060606,True,Innovation Ecosystem
Burundi,2018,Availability of scientists and engineers,3.052024603,1.1036376062121211,True,Innovation Ecosystem
Belgium,2018,Availability of scientists and engineers,4.45240593,1.1743639358585858,True,Innovation Ecosystem
Benin,2018,Availability of scientists and engineers,3.187949896,1.11050252,True,Innovation Ecosystem
Burkina Faso,2018,Availability of scientists and engineers,,,True,Innovation Ecosystem
Bangladesh,2018,Availability of scientists and engineers,3.80960989,1.1418994893939394,True,Innovation Ecosystem
Bulgaria,2018,Availability of scientists and engineers,3.578517675,1.1302281654040405,True,Innovation Ecosystem
Bahrain,2018,Availability of scientists and engineers,4.380284309,1.1707214297474748,True,Innovation Ecosystem
Bosnia and Herzegovina,2018,Availability of scientists and engineers,3.438236237,1.1231432442929292,True,Innovation Ecosystem
Belize,2018,Availability of scientists and engineers,,,True,Innovation Ecosystem
Bolivia,2018,Availability of scientists and engineers,,,True,Innovation Ecosystem
Brazil,2018,Availability of scientists and engineers,3.621620893,1.1324050956060605,True,Innovation Ecosystem
Barbados,2018,Availability of scientists and engineers,,,True,Innovation Ecosystem
Brunei Darussalam,2018,Availability of scientists and engineers,3.627592564,1.1327066951515152,True,Innovation Ecosystem
Bhutan,2018,Availability of scientists and engineers,3.24007535,1.1131351186868688,True,Innovation Ecosystem
