Country Name,Year,Indicator,data_col,new_rank_score,higher_is_better,Sub-Pillar
Albania,2019.0,Ease of Getting Credit,70.0,4.5,True,Startup Environment
Algeria,2019.0,Ease of Getting Credit,10.0,1.5,True,Startup Environment
Angola,2019.0,Ease of Getting Credit,5.0,1.25,True,Startup Environment
Argentina,2019.0,Ease of Getting Credit,50.0,3.5,True,Startup Environment
Armenia,2019.0,Ease of Getting Credit,70.0,4.5,True,Startup Environment
Australia,2019.0,Ease of Getting Credit,95.0,5.75,True,Startup Environment
Austria,2019.0,Ease of Getting Credit,55.0,3.75,True,Startup Environment
Azerbaijan,2019.0,Ease of Getting Credit,100.0,6.0,True,Startup Environment
Bahrain,2019.0,Ease of Getting Credit,55.0,3.75,True,Startup Environment
Bangladesh,2019.0,Ease of Getting Credit,45.0,3.25,True,Startup Environment
Belarus,2019.0,Ease of Getting Credit,50.0,3.5,True,Startup Environment
Belgium,2019.0,Ease of Getting Credit,65.0,4.25,True,Startup Environment
Benin,2019.0,Ease of Getting Credit,30.0,2.5,True,Startup Environment
Bolivia (Plurinational State of),2019.0,Ease of Getting Credit,35.0,2.75,True,Startup Environment
Bosnia and Herzegovina,2019.0,Ease of Getting Credit,65.0,4.25,True,Startup Environment
Botswana,2019.0,Ease of Getting Credit,60.0,4.0,True,Startup Environment
Brazil,2019.0,Ease of Getting Credit,50.0,3.5,True,Startup Environment
Brunei Darussalam,2019.0,Ease of Getting Credit,100.0,6.0,True,Startup Environment
Bulgaria,2019.0,Ease of Getting Credit,65.0,4.25,True,Startup Environment
Burkina Faso,2019.0,Ease of Getting Credit,30.0,2.5,True,Startup Environment
Cabo Verde,2019.0,Ease of Getting Credit,35.0,2.75,True,Startup Environment
Cambodia,2019.0,Ease of Getting Credit,80.0,5.0,True,Startup Environment
Cameroon,2019.0,Ease of Getting Credit,60.0,4.0,True,Startup Environment
Canada,2019.0,Ease of Getting Credit,85.0,5.25,True,Startup Environment
Chile,2019.0,Ease of Getting Credit,55.0,3.75,True,Startup Environment
China,2019.0,Ease of Getting Credit,60.0,4.0,True,Startup Environment
Colombia,2019.0,Ease of Getting Credit,90.0,5.5,True,Startup Environment
