Country Name,Year,Indicator,data_col,new_rank_score,higher_is_better,Sub-Pillar
Afghanistan,2017,% of population with digital finance account,15.0,1.75,True,Digital Payments
Albania,2017,% of population with digital finance account,40.0,3.0,True,Digital Payments
Arab world,2017,% of population with digital finance account,37.0,2.85,True,Digital Payments
United Arab Emirates,2017,% of population with digital finance account,88.0,5.4,True,Digital Payments
Argentina,2017,% of population with digital finance account,49.0,3.45,True,Digital Payments
Armenia,2017,% of population with digital finance account,48.0,3.4,True,Digital Payments
Australia,2017,% of population with digital finance account,100.0,6.0,True,Digital Payments
Austria,2017,% of population with digital finance account,98.0,5.9,True,Digital Payments
Azerbaijan,2017,% of population with digital finance account,29.0,2.45,True,Digital Payments
Belgium,2017,% of population with digital finance account,99.0,5.95,True,Digital Payments
Benin,2017,% of population with digital finance account,38.0,2.9,True,Digital Payments
Burkina Faso,2017,% of population with digital finance account,43.0,3.15,True,Digital Payments
Bangladesh,2017,% of population with digital finance account,50.0,3.5,True,Digital Payments
Bulgaria,2017,% of population with digital finance account,72.0,4.6,True,Digital Payments
Bahrain,2017,% of population with digital finance account,83.0,5.15,True,Digital Payments
Bosnia and Herzegovina,2017,% of population with digital finance account,59.0,3.95,True,Digital Payments
Belarus,2017,% of population with digital finance account,81.0,5.05,True,Digital Payments
Bolivia,2017,% of population with digital finance account,54.0,3.7,True,Digital Payments
Brazil,2017,% of population with digital finance account,70.0,4.5,True,Digital Payments
Botswana,2017,% of population with digital finance account,51.0,3.55,True,Digital Payments
Central African Republic,2017,% of population with digital finance account,14.0,1.7,True,Digital Payments
Canada,2017,% of population with digital finance account,100.0,6.0,True,Digital Payments
Switzerland,2017,% of population with digital finance account,98.0,5.9,True,Digital Payments
Chile,2017,% of population with digital finance account,74.0,4.7,True,Digital Payments
China,2017,% of population with digital finance account,80.0,5.0,True,Digital Payments
Cote d'Ivoire,2017,% of population with digital finance account,41.0,3.05,True,Digital Payments
Cameroon,2017,% of population with digital finance account,35.0,2.75,True,Digital Payments
"Congo, Dem. Rep.",2017,% of population with digital finance account,26.0,2.3,True,Digital Payments
"Congo, Rep.",2017,% of population with digital finance account,26.0,2.3,True,Digital Payments
Colombia,2017,% of population with digital finance account,46.0,3.3,True,Digital Payments
Costa Rica,2017,% of population with digital finance account,68.0,4.4,True,Digital Payments
Cyprus,2017,% of population with digital finance account,89.0,5.45,True,Digital Payments
Czech Republic,2017,% of population with digital finance account,81.0,5.05,True,Digital Payments
Germany,2017,% of population with digital finance account,99.0,5.95,True,Digital Payments
Denmark,2017,% of population with digital finance account,100.0,6.0,True,Digital Payments
Dominican Republic,2017,% of population with digital finance account,56.0,3.8,True,Digital Payments
Algeria,2017,% of population with digital finance account,43.0,3.15,True,Digital Payments
East Asia & Pacific (excluding high income),2017,% of population with digital finance account,71.0,4.55,True,Digital Payments
