Country Name,Year,Indicator,data_col,new_rank_score,higher_is_better,Sub-Pillar
Afghanistan,2019,% of population covered by mobile 4G+ data connectivity,15.0,1.75,True,Connectivity Technology
Angola,2019,% of population covered by mobile 4G+ data connectivity,50.0,3.5,True,Connectivity Technology
Albania,2019,% of population covered by mobile 4G+ data connectivity,96.0,5.8,True,Connectivity Technology
United Arab Emirates,2019,% of population covered by mobile 4G+ data connectivity,99.0,5.95,True,Connectivity Technology
Argentina,2019,% of population covered by mobile 4G+ data connectivity,89.77,5.488499999999999,True,Connectivity Technology
Armenia,2019,% of population covered by mobile 4G+ data connectivity,95.0,5.75,True,Connectivity Technology
Australia,2019,% of population covered by mobile 4G+ data connectivity,99.2,5.96,True,Connectivity Technology
Austria,2019,% of population covered by mobile 4G+ data connectivity,99.0,5.95,True,Connectivity Technology
Azerbaijan,2019,% of population covered by mobile 4G+ data connectivity,90.0,5.5,True,Connectivity Technology
Burundi,2019,% of population covered by mobile 4G+ data connectivity,25.0,2.25,True,Connectivity Technology
Belgium,2019,% of population covered by mobile 4G+ data connectivity,100.0,6.0,True,Connectivity Technology
Benin,2019,% of population covered by mobile 4G+ data connectivity,45.0,3.25,True,Connectivity Technology
Burkina Faso,2019,% of population covered by mobile 4G+ data connectivity,8.64,1.432,True,Connectivity Technology
Bangladesh,2019,% of population covered by mobile 4G+ data connectivity,80.0,5.0,True,Connectivity Technology
Bulgaria,2019,% of population covered by mobile 4G+ data connectivity,100.0,6.0,True,Connectivity Technology
Bahrain,2019,% of population covered by mobile 4G+ data connectivity,100.0,6.0,True,Connectivity Technology
Bahamas,2019,% of population covered by mobile 4G+ data connectivity,99.0,5.95,True,Connectivity Technology
Bosnia and Herzegovina,2019,% of population covered by mobile 4G+ data connectivity,23.04,2.152,True,Connectivity Technology
Belarus,2019,% of population covered by mobile 4G+ data connectivity,82.05,5.1025,True,Connectivity Technology
Belize,2019,% of population covered by mobile 4G+ data connectivity,96.0,5.8,True,Connectivity Technology
Bolivia,2019,% of population covered by mobile 4G+ data connectivity,80.0,5.0,True,Connectivity Technology
Brazil,2019,% of population covered by mobile 4G+ data connectivity,94.0,5.7,True,Connectivity Technology
Barbados,2019,% of population covered by mobile 4G+ data connectivity,95.0,5.75,True,Connectivity Technology
Brunei Darussalam,2019,% of population covered by mobile 4G+ data connectivity,85.0,5.25,True,Connectivity Technology
Bhutan,2019,% of population covered by mobile 4G+ data connectivity,60.0,4.0,True,Connectivity Technology
Botswana,2019,% of population covered by mobile 4G+ data connectivity,80.17,5.008500000000001,True,Connectivity Technology
Central African Republic,2019,% of population covered by mobile 4G+ data connectivity,8.64,1.432,True,Connectivity Technology
Canada,2019,% of population covered by mobile 4G+ data connectivity,99.0,5.95,True,Connectivity Technology
Switzerland,2019,% of population covered by mobile 4G+ data connectivity,99.9,5.995,True,Connectivity Technology
Chile,2019,% of population covered by mobile 4G+ data connectivity,97.82,5.891,True,Connectivity Technology
China,2019,% of population covered by mobile 4G+ data connectivity,99.0,5.95,True,Connectivity Technology
Cote d'Ivoire,2019,% of population covered by mobile 4G+ data connectivity,55.18,3.759,True,Connectivity Technology
Cameroon,2019,% of population covered by mobile 4G+ data connectivity,53.4,3.67,True,Connectivity Technology
"Congo, Democratic Republic",2019,% of population covered by mobile 4G+ data connectivity,34.0,2.7,True,Connectivity Technology
Congo,2019,% of population covered by mobile 4G+ data connectivity,67.2,4.359999999999999,True,Connectivity Technology
Colombia,2019,% of population covered by mobile 4G+ data connectivity,70.39,4.5195,True,Connectivity Technology
Comoros,2019,% of population covered by mobile 4G+ data connectivity,82.0,5.1,True,Connectivity Technology
Cabo Verde,2019,% of population covered by mobile 4G+ data connectivity,0.0,1.0,True,Connectivity Technology
Costa Rica,2019,% of population covered by mobile 4G+ data connectivity,89.0,5.45,True,Connectivity Technology
Cyprus,2019,% of population covered by mobile 4G+ data connectivity,99.0,5.95,True,Connectivity Technology
Czechia,2019,% of population covered by mobile 4G+ data connectivity,99.6,5.98,True,Connectivity Technology
Germany,2019,% of population covered by mobile 4G+ data connectivity,98.0,5.9,True,Connectivity Technology
