Country Name,Year,Indicator,data_col,new_rank_score,higher_is_better,Sub-Pillar
Afghanistan,2018,% of population with ID (all),67,4.343300000000001,True,Digital Legal Identity
Albania,2018,% of population with ID (all),100,5.99,True,Digital Legal Identity
Algeria,2018,% of population with ID (all),89,5.4411000000000005,True,Digital Legal Identity
Andorra,2018,% of population with ID (all),47,3.3453,True,Digital Legal Identity
Angola,2018,% of population with ID (all),44,3.1956,True,Digital Legal Identity
Antigua and Barbuda,2018,% of population with ID (all),75,4.7425,True,Digital Legal Identity
Argentina,2018,% of population with ID (all),100,5.99,True,Digital Legal Identity
Armenia,2018,% of population with ID (all),100,5.99,True,Digital Legal Identity
Australia,2018,% of population with ID (all),88,5.3912,True,Digital Legal Identity
Austria,2018,% of population with ID (all),88,5.3912,True,Digital Legal Identity
Azerbaijan,2018,% of population with ID (all),79,4.9421,True,Digital Legal Identity
"Bahamas, The",2018,% of population with ID (all),64,4.1936,True,Digital Legal Identity
Bahrain,2018,% of population with ID (all),96,5.7904,True,Digital Legal Identity
Bangladesh,2018,% of population with ID (all),68,4.3932,True,Digital Legal Identity
Barbados,2018,% of population with ID (all),100,5.99,True,Digital Legal Identity
Belarus,2018,% of population with ID (all),100,5.99,True,Digital Legal Identity
Belgium,2018,% of population with ID (all),90,5.4910000000000005,True,Digital Legal Identity
Belize,2018,% of population with ID (all),88,5.3912,True,Digital Legal Identity
Benin,2018,% of population with ID (all),83,5.1417,True,Digital Legal Identity
Bhutan,2018,% of population with ID (all),78,4.892200000000001,True,Digital Legal Identity
Bolivia,2018,% of population with ID (all),81,5.0419,True,Digital Legal Identity
Bosnia and Herzegovina,2018,% of population with ID (all),100,5.99,True,Digital Legal Identity
Botswana,2018,% of population with ID (all),66,4.2934,True,Digital Legal Identity
Brazil,2018,% of population with ID (all),93,5.6407,True,Digital Legal Identity
Brunei Darussalam,2018,% of population with ID (all),100,5.99,True,Digital Legal Identity
Bulgaria,2018,% of population with ID (all),100,5.99,True,Digital Legal Identity
