Pillar,Country Name,Year,Indicator,data_col,new_rank_score,higher_is_better,Sub-Pillar
Infrastructure,Afghanistan,2019,"Country, Industry, Skill Migration Data (Skill)",-35926.599999999984,1.9052026553371473,True,Innovation Ecosystem
Infrastructure,Albania,2019,"Country, Industry, Skill Migration Data (Skill)",-20747.409999999996,1.969248323909972,True,Innovation Ecosystem
Infrastructure,Algeria,2019,"Country, Industry, Skill Migration Data (Skill)",-26729.529999999995,1.9440079207736476,True,Innovation Ecosystem
Infrastructure,Angola,2019,"Country, Industry, Skill Migration Data (Skill)",4332.130000000001,4.639690300887308,True,Innovation Ecosystem
Infrastructure,Argentina,2019,"Country, Industry, Skill Migration Data (Skill)",-16970.64,1.9851836774891674,True,Innovation Ecosystem
Infrastructure,Armenia,2019,"Country, Industry, Skill Migration Data (Skill)",-6930.400000000001,2.866481500059603,True,Innovation Ecosystem
Infrastructure,Australia,2019,"Country, Industry, Skill Migration Data (Skill)",22060.899999999998,5.199599683431732,True,Innovation Ecosystem
Infrastructure,Austria,2019,"Country, Industry, Skill Migration Data (Skill)",31195.640000000003,5.319012521020792,True,Innovation Ecosystem
Infrastructure,Azerbaijan,2019,"Country, Industry, Skill Migration Data (Skill)",-16691.039999999997,1.9863633958359936,True,Innovation Ecosystem
Infrastructure,"Bahamas, The",2019,"Country, Industry, Skill Migration Data (Skill)",166.32000000000045,4.046461106800625,True,Innovation Ecosystem
Infrastructure,Bahrain,2019,"Country, Industry, Skill Migration Data (Skill)",-11606.659999999983,2.411148390188288,True,Innovation Ecosystem
Infrastructure,Bangladesh,2019,"Country, Industry, Skill Migration Data (Skill)",-17647.739999999994,1.9823267844539885,True,Innovation Ecosystem
Infrastructure,Belarus,2019,"Country, Industry, Skill Migration Data (Skill)",-8194.620000000003,2.7433828647909233,True,Innovation Ecosystem
Infrastructure,Belgium,2019,"Country, Industry, Skill Migration Data (Skill)",11944.510000000004,5.067354339168229,True,Innovation Ecosystem
Infrastructure,Benin,2019,"Country, Industry, Skill Migration Data (Skill)",-4489.75,3.210907384068779,True,Innovation Ecosystem
Infrastructure,Bolivia,2019,"Country, Industry, Skill Migration Data (Skill)",-5718.429999999999,2.984492489433748,True,Innovation Ecosystem
Infrastructure,Bosnia and Herzegovina,2019,"Country, Industry, Skill Migration Data (Skill)",-11555.74,2.4161065323691417,True,Innovation Ecosystem
Infrastructure,Botswana,2019,"Country, Industry, Skill Migration Data (Skill)",-596.3200000000002,3.9114794564666995,True,Innovation Ecosystem
Infrastructure,Brazil,2019,"Country, Industry, Skill Migration Data (Skill)",-20194.650000000012,1.9715805882640194,True,Innovation Ecosystem
Infrastructure,Bulgaria,2019,"Country, Industry, Skill Migration Data (Skill)",-85.05000000000038,4.0106649417048645,True,Innovation Ecosystem
Infrastructure,Burkina Faso,2019,"Country, Industry, Skill Migration Data (Skill)",-2268.12,3.6106607976915726,True,Innovation Ecosystem
Infrastructure,Cambodia,2019,"Country, Industry, Skill Migration Data (Skill)",-2419.999999999999,3.58333196775093,True,Innovation Ecosystem
Infrastructure,Cameroon,2019,"Country, Industry, Skill Migration Data (Skill)",-15613.67,2.020980964812994,True,Innovation Ecosystem
Infrastructure,Canada,2019,"Country, Industry, Skill Migration Data (Skill)",29604.179999999982,5.298208343287272,True,Innovation Ecosystem
Infrastructure,Chile,2019,"Country, Industry, Skill Migration Data (Skill)",20418.020000000004,5.178123323664698,True,Innovation Ecosystem
Infrastructure,China,2019,"Country, Industry, Skill Migration Data (Skill)",-5624.7,3.006687898019712,True,Innovation Ecosystem
Infrastructure,Colombia,2019,"Country, Industry, Skill Migration Data (Skill)",-11028.139999999998,2.46747958450228,True,Innovation Ecosystem
Infrastructure,"Congo, Dem. Rep.",2019,"Country, Industry, Skill Migration Data (Skill)",1324.6100000000006,4.211406565959507,True,Innovation Ecosystem
Infrastructure,Costa Rica,2019,"Country, Industry, Skill Migration Data (Skill)",-4383.429999999999,3.2300382847751865,True,Innovation Ecosystem
Infrastructure,Cote d'Ivoire,2019,"Country, Industry, Skill Migration Data (Skill)",900.4100000000002,4.150998668304172,True,Innovation Ecosystem
Infrastructure,Croatia,2019,"Country, Industry, Skill Migration Data (Skill)",-9675.330000000007,2.5992043355565437,True,Innovation Ecosystem
Infrastructure,Cuba,2019,"Country, Industry, Skill Migration Data (Skill)",-31222.05,1.925052597928569,True,Innovation Ecosystem
Infrastructure,Cyprus,2019,"Country, Industry, Skill Migration Data (Skill)",23912.86,5.223809217441614,True,Innovation Ecosystem
Infrastructure,Czech Republic,2019,"Country, Industry, Skill Migration Data (Skill)",9272.669999999996,5.0324270181953334,True,Innovation Ecosystem
Infrastructure,Denmark,2019,"Country, Industry, Skill Migration Data (Skill)",6615.780000000001,4.964891846103257,True,Innovation Ecosystem
Infrastructure,Dominican Republic,2019,"Country, Industry, Skill Migration Data (Skill)",-11097.62,2.4607142326027147,True,Innovation Ecosystem
Infrastructure,Ecuador,2019,"Country, Industry, Skill Migration Data (Skill)",-3317.8000000000015,3.4217845387233488,True,Innovation Ecosystem
Infrastructure,"Egypt, Arab Rep.",2019,"Country, Industry, Skill Migration Data (Skill)",-17678.580000000005,1.9821966610140165,True,Innovation Ecosystem
Infrastructure,El Salvador,2019,"Country, Industry, Skill Migration Data (Skill)",-4633.080000000001,3.1851170153869757,True,Innovation Ecosystem
Infrastructure,Estonia,2019,"Country, Industry, Skill Migration Data (Skill)",21077.24,5.186740901263564,True,Innovation Ecosystem
Infrastructure,Ethiopia,2019,"Country, Industry, Skill Migration Data (Skill)",-3770.000000000002,3.3404170321447433,True,Innovation Ecosystem
Infrastructure,Fiji,2019,"Country, Industry, Skill Migration Data (Skill)",-5304.15,3.064366699951981,True,Innovation Ecosystem
Infrastructure,Finland,2019,"Country, Industry, Skill Migration Data (Skill)",8793.300000000001,5.026160509027577,True,Innovation Ecosystem
Infrastructure,France,2019,"Country, Industry, Skill Migration Data (Skill)",11087.110000000004,5.0561460763223405,True,Innovation Ecosystem
Infrastructure,Gabon,2019,"Country, Industry, Skill Migration Data (Skill)",7497.360000000001,5.009219482490953,True,Innovation Ecosystem
Infrastructure,Georgia,2019,"Country, Industry, Skill Migration Data (Skill)",37684.490000000005,5.403837266026097,True,Innovation Ecosystem
Infrastructure,Germany,2019,"Country, Industry, Skill Migration Data (Skill)",53410.95,5.60941960485904,True,Innovation Ecosystem
Infrastructure,Ghana,2019,"Country, Industry, Skill Migration Data (Skill)",-12742.460000000003,2.300554166130633,True,Innovation Ecosystem
Infrastructure,Greece,2019,"Country, Industry, Skill Migration Data (Skill)",-12400.619999999999,2.333839541682551,True,Innovation Ecosystem
Infrastructure,Guatemala,2019,"Country, Industry, Skill Migration Data (Skill)",-4630.0,3.1856712213141365,True,Innovation Ecosystem
Infrastructure,Haiti,2019,"Country, Industry, Skill Migration Data (Skill)",-14901.4,2.090335558904863,True,Innovation Ecosystem
Infrastructure,Honduras,2019,"Country, Industry, Skill Migration Data (Skill)",-4928.88,3.13189165394082,True,Innovation Ecosystem
Infrastructure,"Hong Kong SAR, China",2019,"Country, Industry, Skill Migration Data (Skill)",4847.920000000002,4.713141006996797,True,Innovation Ecosystem
