Country Name,Year,Indicator,data_col,new_rank_score,higher_is_better,Sub-Pillar
Albania,2020,Evidence of focus on vulnerable groups,0.03,3.5,True,Access
Algeria,2020,Evidence of focus on vulnerable groups,-0.03,1.0,True,Access
Andorra,2020,Evidence of focus on vulnerable groups,-0.03,1.0,True,Access
Angola,2020,Evidence of focus on vulnerable groups,0.03,3.5,True,Access
Antigua and Barbuda,2020,Evidence of focus on vulnerable groups,-0.03,1.0,True,Access
Argentina,2020,Evidence of focus on vulnerable groups,0.03,3.5,True,Access
Armenia,2020,Evidence of focus on vulnerable groups,-0.03,1.0,True,Access
Australia,2020,Evidence of focus on vulnerable groups,0.09,6.0,True,Access
Austria,2020,Evidence of focus on vulnerable groups,0.09,6.0,True,Access
Azerbaijan,2020,Evidence of focus on vulnerable groups,-0.03,1.0,True,Access
Bahamas,2020,Evidence of focus on vulnerable groups,-0.03,1.0,True,Access
Bahrain,2020,Evidence of focus on vulnerable groups,0.03,3.5,True,Access
Bangladesh,2020,Evidence of focus on vulnerable groups,0.03,3.5,True,Access
Barbados,2020,Evidence of focus on vulnerable groups,-0.03,1.0,True,Access
Belarus,2020,Evidence of focus on vulnerable groups,0.03,3.5,True,Access
Belgium,2020,Evidence of focus on vulnerable groups,0.03,3.5,True,Access
Belize,2020,Evidence of focus on vulnerable groups,0.03,3.5,True,Access
Benin,2020,Evidence of focus on vulnerable groups,-0.03,1.0,True,Access
Bhutan,2020,Evidence of focus on vulnerable groups,0.03,3.5,True,Access
Bolivia,2020,Evidence of focus on vulnerable groups,0.03,3.5,True,Access
Bosnia and Herzegovina,2020,Evidence of focus on vulnerable groups,-0.03,1.0,True,Access
Botswana,2020,Evidence of focus on vulnerable groups,-0.03,1.0,True,Access
Brazil,2020,Evidence of focus on vulnerable groups,0.03,3.5,True,Access
Brunei Darussalam,2020,Evidence of focus on vulnerable groups,-0.03,1.0,True,Access
Bulgaria,2020,Evidence of focus on vulnerable groups,0.03,3.5,True,Access
Burkina Faso,2020,Evidence of focus on vulnerable groups,-0.03,1.0,True,Access
Burundi,2020,Evidence of focus on vulnerable groups,-0.03,1.0,True,Access
